id,text,label
41586,"En la escuela , siempre me encantaba estudiar la idioma y siempre me ha involucrado mucho en el aprendizaje de las culturas de los países hispanohablantes .",B2
31062,No necesito pienso más .,A1
44910,"Yo no hay mucho timepo para espera yo quiero saber ahora si buscar mi equipaje , asi_que hay mucho documento para empresa en muy importante , yo espreo usted puede dice conmigo que situacion ahora , muchas gracias usted",B1
39849,Voy a contar te las vacaciones de cruseira que hemos pasado hace dos o tres años en Croatia,A2
5946,"Cuando viaje a Puerto_Rico el año pasado , paga mucho y no hici mucho , pero en Costa_Rica es differente .",A2
32159,Soy licenciada en literatua y filología española en la universiada_de_Damasco .,B2
16426,Yo creo que soy un_poco simpatica .,A1
9267,Me llamo señora Ramsey y necesito reservar una habitación en su hotel para tres personas .,A2
10085,"Yo soy normal , ni alta ni baja .",A1
18701,La vista de la torre_das_horas sobre el campo es maravillosa .,A2
30641,No habìa pèrdidas de tiempo y otros problemas màs .,B1
18339,Soy un hombre muy sensible y serio en el estudio .,B2
7949,"Me considero una persona independiente , responsable y madura para mi edad .",B2
2627,"Tiene un pelo corto y negro , ojos marrones , lleva normalmente una americana .",A2
16391,Espero recibir tu respuesta pronto .,B1
22445,El es esudiante y estudia en la Univesidad_de_Moscú .,A1
13676,El titulo de la ulitma pelicula que he visto esta Midnight_in_Paris cuyo director es Woody_Allen .,C1
16617,Me llamo Nadezda .,A2
23297,Yo tengo marido .,A1
6708,"Ahora , vive legalmente en Brazil , és profesora universitaria , tienes muchos amigos y los ajuda a todos .",A2
1253,"Puedes escribir me por este coreo electronico , y eso es mi numero de telefono : 02126485798",B1
724,"Doy preferencia a habitacónes isoladas , donde haya poco ruído , lo más lejos de otras habitacónes possible .",A2
3633,"Tengo muchas cosas para hacer en mi trabajo , hoy a tarde tive un día dificil con muchos problemas para resolver .",A1
13970,un abrazo y un besito .,A2
10656,"Caso ustedes no encuentren mi equipaje con tantas informaciones hasta mañana , yo quiero una compensácion imediatamente .",B1
45747,Tu amiga Carmen,B1
25655,Soy una persona de una familia que no es rica pero es trabajadora y yo queiro asistir su escuela mucho .,B2
40613,Estas vacaciones me diron mucha alegría en comporación con las de año antepasado porque entonces habían estado en la ciudad todo el verano .,A2
13588,La tripulacion de seguridad de el hospital intentó razonar con ellas pero era inutil .,B1
12681,"El tiene el pelo liso y corto , y no lleva gafas .",A1
33624,"Holla , mi madre !",A1
25035,Nos alojamos en un hotel pequeño cerca de la Plaza_Major .,A2
8321,"En otra manera , existe la pregunta de pausas entre trabajo porque fumadores necesitan un desayuno para fumar .",B2
17466,Mi familia vive in Amman la capital de Jordania en el bario muy bonito .,A1
17698,Yo fui en el 4_de_octubre con mi familia .,A2
21501,Las muy guapas .,A2
19090,"Hola , Buenos dias mis padres .",A1
13597,Hay químicos de cosas una persona usa para limpiar el baño .,B2
18470,Su hijo .,A1
13005,"Quiero te decir de mis últimas vacaciones , me los pasó estupendiamente .",A2
39570,Voy a contar mis vacaciones de el 10_de_augusto a el 31 y como 4 frances se retrouvan en la calle por la noche .,A2
26789,Le gusto a fotografiar también .,A2
43507,¿ Tiene habitaciones abiertas para estas fechas ?,A2
24010,Necesitaré la habitación durante La_Copa_Mundial en 2014 .,A2
31258,Hemos probado las cosas diferentes .,A2
27787,"Muestra un Brasil muy festivo , como somos realmente .",C1
41223,¿ Como está el medioabiente de su ciudad ?,B2
23818,Uno de mis mejores amigos es Tiago y lo conozco hace cuatro años .,A2
18034,"Además , el servicio que he recibido de ustedes es horrible , no estoy nada contenta .",C1
45875,Muchos besos,A1
28517,Hicimos muchas cosas desde visitar museos conocidos hasta pasar algún tiempo en la playa .,A2
31244,La película trata de un encuentro entre esas dos personas .,C1
6529,"Hace mucho tiempo sin ver te , ¿ cómo estás ?",B1
39678,"Así , me interesa la oportunidad de candidatar me a la Universidad_de_Peru en el muy conceptuado programa de postgrado de lengua y literatura española .",B2
33911,Era fantástico !,A2
5921,"Es una maleta Samsonite de tamaño bastante grande , artículo ST123 , de color negro y tiene una tarjeta con mi nombre y con mi teléfono .",B1
40285,Necesito saber   el profesor que   realiza investigaciones   en el tema de las energías renovables con un proyecto con la industria energética,B2
22685,Normalmente nos levantabamos bastente temprano y desayunabamos en una cafeteria .,A2
11710,Dando a la mansión una real imagen de una casa mal asombrada .,C1
8658,Adios querido y prefiero visitar me .,A1
3785,"Era la primera vez cuando ví llovia en España , ¡ además en verano !",A2
34043,"Aprendo espanol , tambien , pero necessito mas practica !",A1
12292,Esperamos su repuesta .,A2
42425,Recurdo muy bien los dias que pasabamos juntos y que trabajabamos juntos en el proyecto internactional para ayudar la gente pobre en el sur de el pais .,B1
22468,"Es una paraíso , lleno de cosas para hacer .",A2
36287,"Además , hay otro problema : ¿ Cómo es posible que haya cortes de electricidad 5 días en un més ?",C1
39058,Lucia necesito tu ayuda : Sabes estamos buscando un piso en Madrid para que los niños van después a estudiar en Madrid .,B1
3356,"Vale , tengo que ir me .",A2
26893,"Por_supuesto , entiendo que a la gente , no le gusta salir de un restaurante cada vez que quiere fumar .",B2
45102,Me llamo fawz soy una persona que trabaja en una comania y qiero una habitacion que tiene tres habitacion para mi y mi mujer con uno baño compartido y en cada habitacion un aire acondicionado .,A2
10801,Ahora tengo que decir adiós porque debo ir a las clases .,A2
24608,Mis padres y yo viajemos a el parque de Disneyland cuando yo solo tenido cinco anos .,A2
7785,Es que no tengo ninguna idea .,B1
9561,"He recuperado mi maleta una semana mas tarde , y soy muy mecontenta de el servicio de vuestra compania .",B1
5102,"Cuándo yo finalmente conseguí parar de reír escuché un ruido y hablé para mi amiga , ! oye ! ?",B1
26817,Pero la vida adulta no resultó ser tan simple como Bea había imaginado .,C1
4995,"Soy graduado en publicidad , pos-grado de Fotografia , hablo francés , inglés y un poco de Aleman .",B2
24724,Esta mi favorito .,A2
28622,Le gusta hacer compras conmigo y siempre estamos juntas .,A1
2789,"Además , yo tendré muchos fotos .",A2
35346,"En finalmente , ¿ puedo confirmar mi reservacíon con correo electronico , o neccisito llamo la hotel ?",A2
32751,Me llamo Christine_Escarra .,B2
29853,Me llamo Raúl .,A1
18760,Este libro es muy interesante .,B1
16483,"Cuando el concierto fue a empezar , el cielo comenzaba llover .",B1
3548,"Pero me gusta tambien trabajar en mi jardin , cocinar tortas .",A1
6656,"Yo sigo soltera como siempre , tu sabes , hay cosas que no cambian .",B1
39254,Quedo a su entera disposicion,B2
2338,"Mis hermanos son casados , pero Roger tiene una hija , mi sobrina que se llama Lara y tiene ocho años .",A1
15965,escribo esta note por decir que yo puedo llegar tarde esta noche .,A1
6188,"Pasa su tiempo , cuando no está en la Universidad , escuchando música o leyendo libros sobre Artes .",A2
42957,Si quiere contactar me llama me en este número : 0662489110,B1
45829,Querida Anna :,B1
23516,La familia tenía un hijo y dos hijas .,A2
10772,Quiero presentar te los miembros de mi familia .,A1
37774,"Sé si , cuales son los precios y condiciones de la reserva ?",A2
29341,Es invierno ahora y muchos necesitan de gas y electricidad .,C1
26527,Les gusta camiñar em el parque .,A1
41554,"Estuve viajando por veinte_y_cinco dias , fui a el interior , hice un paseo por la región de los vinos en Salta y visite las bodegas donde los guardan los vinos .",A2
38164,"Gracias a usted ,",A2
22235,yo creo que es esta vacaciones el mejor para mi .,A2
38719,"Mas respectos ,",A2
20965,A la atención de el departamento de atención a el cliente .,B1
23868,"A_veces , escuho música clasís .",A1
6013,"Bien , su padre es un hombre muy divertido y amable .",A2
41622,¿ Puede enviar me el detalle de la factura ?,C1
31011,Elalia es abogada y Oura es jefa de empresa de transporte pero Fatima estudia idiomas y informática .,A1
16049,Mi marido Javier es director .,B1
1164,"Gracias para su consideración ,",B2
23891,"Físicamente mi madre es elegante , bonita y pelirroja .",A2
3452,"Eso es mi historia , unicamemte mia , pero realememte pienso que somos muchos favorecidos .",B1
28608,Les reclamo a los políticos que introduzcan estos leyes .,B2
6111,"Además , es noche de el eclipse de luna y puede que eso estea influyendo el grupo de amigos .",C1
42375,¿ Hay una habitación cómo eso para las fechas entre el quince_de_Julio y el veinticinco_de_Julio ?,A2
5199,"Hasta la vista mi carida ,",A1
18598,Él está alto y tenía una sonrisa fantastico .,A2
21758,Las evasivas de Paul hacen que Chloé crea que su compañero le esconde algo .,C1
46466,Isabela,A2
20487,Los jovenes pueden eligir una opción entre fumar o no fumar cuando están la edad legal para decidir .,B2
4337,"Por_favor podrias inviar me tu numero de el telefono , para corresponder te .",B1
33199,Deben trabajar como bestias de carga .,C1
2245,"En el aeropuerto de origen procedí a facturar mi equipaje , con todos mis enseres personales , tal_y_como acredito con en el aeropurta de llegada .",B1
20268,La compañia Iberia ha perdido mi equipaje eso día .,B1
22078,"Yo sono baja , gordita , tengo pelo rubio e ojos castaños .",A1
9282,También probemos las bebidas y comidas de sus países .,B1
41195,pero quería pedir le aclarar un_poco mejor la posibilidad de becas y tener trabajo combatible para mantener un nivel de vida adecuado .,B2
44968,"Cuando un amigo mio se marchaba a otro ciudad , era muy triste y dije a el :  no quiero despertase contigo en_vez_de no quiero despedir se contigo  .",B1
34978,"He oido que has encontrado un trabajo que te gusta mucho , ¿ como esta tu trabajo ?",B1
42762,"Perdón por llevar tanto tiempo sin escribir te , es que estaba hundida en trabajo y no tenía tiempo incluso para leer y de escribir cartas no digo nada .",B1
11192,y quiere obtener los pierdas especiales para cobrar mas fuerzo .,C1
6954,"El proximo mes , voy a ser en vuestra ciudad para pasar unos dias de vacaciones .",A2
18766,Me llamo Cinthia y voy a ser parte de su equipo de traballo .,A1
23680,Nacio en Chicago y tiene un hermano y tres hermanos .,A2
13466,"William trabaja mucho , pero tiene tiempo para nosotros siempre .",A2
21095,abrasos djemila .,B1
1032,"Os recomiendo la película no por lo que he contado , sino por lo que no he contado todavia , la emocion y la intrida total esta asegurada",C1
33808,"Oh mi madre , ¡ que frío !",A2
12481,"Si queren conocer mi o hablar conmigo ustedes , pueden venir a la clase de numero tres .",A1
12187,Me gusta nadar en la piscina pero prefiero nadar en la mare .,A1
10126,La fiesta estaban demasiado loca .,B1
8238,"Espero ver te pronto , con mucho amor , Margarita .",A2
7852,Siempre es lo mismo .,C1
39483,"Lo siento , soy tarde volver a la casa pero el tren de Malaga a Valencia es roti y soy en el bar in Marbella esperando para los reparades de el tren .",A1
22067,Yo podría quedrar me allá vários años ... Creo que es el museo más interesante que ya visité hasta hoy .,A2
2830,"Soy un gran mujer , con ojos nero , pelo blanco y llevo gafas y todos los dias de el año llevo pantalones .",A1
5677,"Soy de China de JianXi , una provincia qué está en el sur de China .",A1
19983,Sentí algo caliente colocar se delicadamente sobre mi pierna .,B1
43371,¿ Que tal es tu novio ?,B1
7397,Espero que sea resolto rapidamente mi problema y aguardo una resupuesta de vosotros con urgencia .,B1
13558,Necesitamos un habication muy tranquilo porque vamos a dormir muy temprano .,A2
44990,Hasta más tarde o mañana !,A1
2304,"Por_favor , no me esperen para cenar , voy llegar tarde en casa .",A1
24787,"En_cuanto_a los libros y películas , lo genero de esos que más mi agrada son los romances y las comedias .",A1
32630,Por eso yo escrito este correo electronico para preguntar ahora donde esta mi equipaja .,B1
30997,Encontré su hotel en el red .,A2
37014,"Lamento decir les que estoy muy descontenta con el servicio que me han proporcionado durante los últimos 30 días , que en realidad han sido sólo 25 días porque no he tenido servicio en 5 de los 30 .",C1
23534,Queria te invitar para mi cumpleanõs en el próximo sabado .,A1
532,"Hola Joao ,",A1
1243,"Despues_de comer , ella escribe en casa o en una cafetería que está cerca de su casa .",A2
962,"Estimado Señor Ortega ,",C1
40396,"Mi dos Hijos no pudieron imaginar que , ahora , exista todavía , gente que viví con este nivel de miseria y pobreza ; sin_obstante , fue una familia feliz y que estaba disfrutando la vida .",B1
34107,Hola Clare !,A2
2322,"Ademas sobre las condiciones de admision , no se si necesitan papeles oficiales de el gobierno o otros certeficados .",B2
29646,Esta cerca de el centro de la ciudad .,A1
25100,Veo que es inadmisible fumar en lugares publicos .,B2
44394,¿ Por+qué Por+qué no conmigo ?,A2
19358,"Llego a Banff hace unos dias , estoy muy feliz de llegar a este lugar maravilloso .",A2
16826,Soy de una ciudad que se llama Hangzhou de china .,A1
3105,"Llama me , por_favor , tengo el mismo numero .",B1
39503,"un dia en me vida , tengo un vacacionies en me trabajo y termina muy tarde por eso voy a hablo con un historia muy realista ....",B1
14845,Acabo de dejar mi próximo trabajo .,B1
43814,Como la vida ?,B1
5169,"Hola Ger , que tal ,",A1
8939,Soy Carlos de el barrio X en Salamanca .,B1
28201,Pero en Rusia hay poco libros e información sobre esta era .,B2
24015,"Soy Abderrahim_Boughteba , Doctor y Medico en la universidad_Mohamed_V a Rabat .",B1
39942,tengo un amigo lo conice hace 10 años trabajo conmego hasta nuestro dia tenemos el mismo edad porque el tambin nacia 1963,A2
33119,Ahora quiero ir a l+aeporto l+aeporto y vulvo tarde a la casa .,A1
31584,Estoy contenta con escribir a su universidad .,B2
